Age,Gender,Annual Income,Marital Status,Number of Dependents,Education Level,Occupation,Health Score,Location,Policy Type,Previous Claims,Credit Score,Insurance Duration,Customer Feedback,Smoking Status,Exercise Frequency,Property Type,Premium Amount,Year,Day,Month_name
28.0,Female,25011.0,Single,3.0,Master's,Employed,27.35102781268368,Urban,Basic,0.0,648.0,9.0,Good,Yes,Daily,Apartment,916.0,2023,6,May
42.0,Female,24983.0,Divorced,1.0,Master's,,11.09074976666428,Urban,Premium,0.0,719.0,9.0,Good,No,Monthly,Apartment,1636.0,2023,1,January
55.0,Female,58957.0,Single,1.0,PhD,Employed,25.5692016049276,Suburban,Basic,1.0,439.0,3.0,Average,Yes,Monthly,House,1029.0,2022,29,August
59.0,Male,1879.0,,2.0,Bachelor's,,28.436810339456585,Suburban,Basic,1.0,765.0,3.0,Good,Yes,Daily,Condo,607.0,2021,27,February
50.0,Female,16076.0,Married,0.0,Bachelor's,Self-Employed,39.22262677540484,Suburban,Comprehensive,1.0,511.0,3.0,Poor,Yes,Rarely,Apartment,514.0,2022,27,June
29.0,Female,43777.0,Single,0.0,Bachelor's,,28.68598354464821,Urban,Basic,0.0,739.0,8.0,Poor,No,Monthly,Condo,1221.0,2022,20,December
25.0,Female,18681.0,Single,3.0,High School,Employed,20.633138212610152,Rural,Basic,1.0,629.0,6.0,Poor,Yes,Rarely,Apartment,1405.0,2022,5,February
25.0,Female,46387.0,Divorced,4.0,Bachelor's,,18.07677217695913,Suburban,Comprehensive,1.0,704.0,5.0,Good,No,Daily,Condo,761.0,2020,4,February
53.0,Female,,Single,3.0,High School,Self-Employed,10.812158145916548,Urban,Premium,,820.0,9.0,Poor,No,Weekly,Condo,278.0,2021,31,January
59.0,Female,35113.0,Single,2.0,High School,Unemployed,29.670058353086056,Rural,Basic,,756.0,7.0,Average,Yes,Monthly,Apartment,447.0,2020,22,November
30.0,Female,135455.0,Married,,PhD,Employed,8.125713511107529,Suburban,Premium,,667.0,2.0,,No,Monthly,Condo,197.0,2020,4,January
31.0,Male,,Married,,Bachelor's,Unemployed,26.25271029492072,Rural,Comprehensive,,391.0,4.0,Poor,No,Daily,Condo,2786.0,2024,22,April
61.0,Male,3799.0,Single,2.0,Master's,Self-Employed,25.08581173253875,Suburban,Basic,,388.0,2.0,Average,No,Rarely,Apartment,1744.0,2023,29,November
54.0,Male,130127.0,Married,3.0,PhD,Self-Employed,14.847264771816985,Rural,Premium,,321.0,2.0,Average,Yes,Daily,House,712.0,2020,13,February
49.0,Female,61531.0,Married,4.0,PhD,Employed,3.876300122897847,Rural,Premium,1.0,431.0,6.0,Average,Yes,Daily,House,1476.0,2021,22,September
59.0,Female,22588.0,Single,4.0,Master's,Unemployed,22.18993390734927,Urban,Premium,,659.0,8.0,Good,Yes,Monthly,Condo,539.0,2021,21,September
46.0,Female,8035.0,Married,0.0,Master's,Unemployed,21.616824017180747,Rural,Premium,,338.0,1.0,Good,Yes,Daily,Apartment,2616.0,2023,9,February
42.0,Female,87971.0,Single,0.0,High School,Self-Employed,5.127096464445978,Suburban,Basic,,448.0,8.0,Average,No,Weekly,Condo,1603.0,2020,6,May
36.0,Male,14094.0,Divorced,1.0,High School,Unemployed,25.984363425676264,Rural,Comprehensive,1.0,501.0,3.0,Average,Yes,Weekly,House,1310.0,2022,31,July
60.0,Male,48211.0,Single,1.0,High School,,37.56782297593881,Suburban,Premium,2.0,389.0,8.0,Average,Yes,Weekly,Condo,3258.0,2024,29,May
20.0,Male,3950.0,Divorced,4.0,PhD,Unemployed,37.362953930444974,Rural,Basic,1.0,684.0,4.0,Good,No,Daily,Condo,981.0,2019,6,September
43.0,Female,34117.0,Single,0.0,Master's,,26.20566411450388,Urban,Basic,0.0,493.0,9.0,Average,Yes,Monthly,Apartment,523.0,2020,18,November
29.0,Female,30861.0,Single,0.0,High School,Employed,35.15651852666655,Suburban,Premium,1.0,673.0,1.0,Good,Yes,Daily,Condo,1809.0,2021,1,July
36.0,Male,7937.0,Divorced,3.0,Master's,Unemployed,16.062268500202023,Urban,Basic,2.0,543.0,9.0,Poor,Yes,Weekly,Condo,29.0,2021,13,April
45.0,Female,2762.0,Married,2.0,Master's,Employed,28.14167595136067,Rural,Premium,,586.0,7.0,Average,No,Rarely,Apartment,2156.0,2023,13,September
23.0,Female,23897.0,Married,4.0,High School,Unemployed,20.080124928670983,Suburban,Premium,1.0,754.0,6.0,Good,No,Daily,Apartment,651.0,2020,7,July
53.0,Male,12981.0,Single,,Master's,Self-Employed,22.01147668369635,Urban,Comprehensive,,605.0,2.0,Good,Yes,Rarely,Apartment,1534.0,2021,3,October
20.0,Female,4380.0,Divorced,4.0,High School,Employed,35.09643036520108,Urban,Comprehensive,1.0,567.0,9.0,Average,Yes,Weekly,Apartment,3250.0,2020,25,October
41.0,Male,39960.0,Single,3.0,High School,,19.91398427551973,Rural,Comprehensive,,598.0,4.0,Poor,No,Rarely,Apartment,664.0,2021,2,March
57.0,Female,4511.0,Single,2.0,Master's,Unemployed,18.88384173596438,Rural,Basic,,765.0,3.0,,No,Daily,Condo,657.0,2023,7,April
62.0,Male,43933.0,Divorced,3.0,Bachelor's,Employed,26.56097224001985,Urban,Premium,,523.0,8.0,,Yes,Daily,House,478.0,2024,30,June
43.0,Male,6832.0,Single,2.0,Bachelor's,Unemployed,14.958776059777891,Rural,Comprehensive,,814.0,9.0,Good,No,Daily,House,1155.0,2022,7,August
62.0,Male,3645.0,Single,0.0,Bachelor's,Unemployed,49.58701387016683,Suburban,Premium,,779.0,9.0,Good,Yes,Daily,House,2037.0,2020,16,May
62.0,Female,56873.0,Single,0.0,Bachelor's,Self-Employed,43.78497210865525,Suburban,Comprehensive,1.0,301.0,9.0,Average,No,Daily,Apartment,2082.0,2024,3,May
36.0,Male,186.0,Single,2.0,Master's,Unemployed,30.08916373312549,Urban,Premium,0.0,467.0,8.0,Good,No,Weekly,Condo,1151.0,2022,17,June
31.0,Male,,Single,3.0,Bachelor's,Employed,42.71496839225929,Suburban,Comprehensive,0.0,474.0,9.0,Good,Yes,Weekly,Condo,336.0,2020,22,May
46.0,Female,2482.0,,1.0,High School,,11.569550859419932,Urban,Comprehensive,2.0,584.0,4.0,Poor,No,Monthly,Condo,110.0,2020,16,August
41.0,Male,26889.0,Single,1.0,High School,,44.8909333885906,Rural,Comprehensive,2.0,581.0,7.0,Poor,No,Weekly,Condo,1383.0,2024,8,February
23.0,Male,5824.0,Single,0.0,High School,,45.281325570959616,Urban,Comprehensive,,766.0,4.0,Average,No,Rarely,Apartment,432.0,2021,12,September
43.0,Female,140105.0,Single,3.0,Bachelor's,,47.78828369024787,Suburban,Comprehensive,2.0,739.0,8.0,,Yes,Monthly,Condo,471.0,2023,30,November
61.0,Female,46115.0,Divorced,1.0,Master's,Employed,39.90815739865729,Suburban,Comprehensive,1.0,838.0,5.0,Poor,No,Daily,Apartment,1733.0,2019,9,October
52.0,Female,23897.0,Single,3.0,Master's,Self-Employed,,Rural,Comprehensive,,791.0,2.0,Average,No,Monthly,House,101.0,2020,5,June
36.0,Male,15123.0,Married,3.0,Master's,,23.404847203046828,Urban,Basic,,781.0,1.0,Poor,Yes,Weekly,House,1647.0,2020,13,June
28.0,Male,49285.0,Divorced,0.0,Bachelor's,Self-Employed,15.681407258990989,Urban,Premium,,386.0,2.0,Average,No,Rarely,Condo,1174.0,2023,14,March
43.0,Male,2957.0,Married,,High School,,35.47641596726333,Rural,Comprehensive,1.0,465.0,9.0,Poor,Yes,Monthly,Apartment,619.0,2020,16,September
36.0,Male,43116.0,Married,2.0,PhD,,27.93929082940078,Urban,Premium,0.0,,6.0,Good,Yes,Monthly,Condo,1290.0,2024,2,February
45.0,Female,2571.0,Single,0.0,PhD,,37.6529058891778,Urban,Premium,,684.0,8.0,Average,No,Weekly,Condo,2236.0,2021,5,December
26.0,Male,18308.0,Divorced,0.0,Bachelor's,,31.886087301607105,Urban,Comprehensive,1.0,615.0,4.0,Average,Yes,Monthly,Condo,27.0,2020,15,April
45.0,Male,44165.0,Divorced,2.0,PhD,Self-Employed,32.13193170947239,Rural,Basic,0.0,,5.0,Poor,Yes,Rarely,House,558.0,2021,24,May
31.0,Male,28409.0,Married,,Master's,Employed,5.099752530881038,Rural,Comprehensive,,393.0,3.0,Average,No,Monthly,Apartment,1076.0,2022,17,August
28.0,Female,39740.0,Married,4.0,High School,Unemployed,17.874019308746337,Urban,Premium,0.0,,3.0,Average,Yes,Rarely,House,672.0,2019,4,October
25.0,Female,7814.0,Single,3.0,Master's,,46.72499832596607,Rural,Comprehensive,,,6.0,Poor,No,Daily,Condo,991.0,2020,31,May
61.0,Female,94714.0,Divorced,0.0,Bachelor's,Self-Employed,16.947153997396004,Rural,Basic,1.0,,9.0,Poor,Yes,Weekly,House,288.0,2022,1,October
20.0,Male,24613.0,Single,2.0,Master's,Employed,26.76976330156034,Suburban,Comprehensive,0.0,,6.0,Average,No,Daily,Apartment,225.0,2021,27,February
46.0,Female,11906.0,Single,2.0,PhD,Unemployed,37.1826843615828,Rural,Premium,,677.0,2.0,Poor,Yes,Daily,House,2075.0,2021,12,February
25.0,Male,43936.0,Married,3.0,PhD,,7.819155823497055,Urban,Comprehensive,1.0,545.0,4.0,Average,Yes,Monthly,House,673.0,2019,2,November
19.0,Female,116601.0,Divorced,,PhD,Unemployed,27.938721856542248,Suburban,Comprehensive,1.0,384.0,9.0,Good,Yes,Daily,Condo,148.0,2024,10,March
45.0,Female,20571.0,Single,0.0,Bachelor's,Employed,,Suburban,Comprehensive,,,8.0,Average,No,Daily,Condo,1304.0,2021,29,March
24.0,Male,43884.0,Married,0.0,Master's,Self-Employed,19.04594313574563,Urban,Premium,3.0,710.0,6.0,Poor,Yes,Weekly,House,1374.0,2023,3,April
50.0,Male,37352.0,Married,1.0,PhD,Unemployed,47.7374389557144,Urban,Basic,,658.0,5.0,Average,Yes,Monthly,House,20.0,2022,11,February
26.0,Male,2940.0,Single,0.0,Master's,,16.716039977368307,Suburban,Comprehensive,1.0,777.0,6.0,Poor,No,Daily,Apartment,116.0,2023,28,March
33.0,Female,15485.0,Single,4.0,Master's,Employed,35.8396942740484,Rural,Basic,1.0,582.0,2.0,Good,Yes,Daily,Apartment,741.0,2020,29,May
31.0,Male,25215.0,Single,3.0,Master's,Employed,21.082464061485613,Rural,Premium,0.0,782.0,5.0,Poor,Yes,Weekly,Apartment,1298.0,2023,26,September
28.0,Male,73312.0,Married,0.0,Bachelor's,Employed,6.331938771598336,Urban,Premium,0.0,678.0,7.0,Average,Yes,Daily,Apartment,2105.0,2019,23,September
51.0,Male,16076.0,Single,1.0,PhD,Employed,12.8294477473401,Rural,Premium,1.0,821.0,3.0,Average,No,Monthly,House,861.0,2019,13,October
35.0,Male,132682.0,Married,1.0,PhD,Employed,29.35471714336965,Rural,Premium,0.0,548.0,1.0,,No,Daily,Apartment,2133.0,2019,9,December
56.0,Female,35227.0,Single,,PhD,Self-Employed,25.59851076658742,Rural,Comprehensive,,324.0,8.0,Good,No,Rarely,Condo,2023.0,2022,26,May
63.0,Female,25169.0,Divorced,2.0,Master's,Self-Employed,8.065187570784918,Urban,Basic,,446.0,9.0,,No,Rarely,House,887.0,2022,18,May
33.0,Female,3034.0,,3.0,PhD,Self-Employed,43.39268751368381,Urban,Comprehensive,1.0,396.0,4.0,Average,Yes,Daily,House,839.0,2020,15,December
32.0,Female,,Single,3.0,High School,Self-Employed,26.05653603246057,Suburban,Basic,2.0,537.0,9.0,Average,Yes,Daily,Condo,2258.0,2022,12,April
57.0,Male,45011.0,Divorced,1.0,Bachelor's,,43.62401929088371,Urban,Basic,0.0,682.0,7.0,Average,No,Daily,House,1079.0,2021,4,May
29.0,Female,4425.0,Single,0.0,Master's,Unemployed,6.079695797727427,Urban,Premium,1.0,809.0,4.0,Average,No,Monthly,Condo,130.0,2019,16,December
42.0,Male,48743.0,Single,0.0,PhD,Employed,24.495936360313493,Urban,Basic,2.0,815.0,5.0,Average,No,Daily,House,48.0,2020,7,August
25.0,Male,33606.0,Single,0.0,Bachelor's,,23.93378161693608,Rural,Basic,0.0,397.0,8.0,Average,No,Daily,Apartment,28.0,2022,4,February
24.0,Male,29014.0,Single,1.0,High School,,20.412450729389768,Suburban,Basic,,,4.0,Average,Yes,Weekly,Apartment,563.0,2024,29,February
21.0,Female,20696.0,Divorced,1.0,Bachelor's,Self-Employed,17.746161191384612,Suburban,Premium,0.0,672.0,8.0,Average,Yes,Rarely,Apartment,1172.0,2023,15,November
23.0,Female,46891.0,Single,4.0,High School,Employed,32.25705144408251,Urban,Premium,1.0,709.0,9.0,Poor,No,Daily,Apartment,50.0,2023,25,October
47.0,Female,18556.0,Married,0.0,Master's,,2.6288753225416297,Suburban,Basic,1.0,765.0,3.0,Average,Yes,Daily,House,186.0,2022,11,February
,Female,22869.0,Married,3.0,Bachelor's,Unemployed,12.104938910459914,Suburban,Basic,,504.0,2.0,Poor,No,Weekly,Condo,677.0,2021,18,August
60.0,Male,101897.0,Single,3.0,Bachelor's,Unemployed,51.48889524026259,Urban,Comprehensive,1.0,518.0,6.0,Poor,No,Monthly,Condo,1101.0,2022,21,May
38.0,Male,3149.0,Single,0.0,High School,Unemployed,49.13497061546261,Rural,Basic,1.0,,1.0,Poor,No,Monthly,House,2543.0,2024,22,February
45.0,Female,85523.0,Divorced,3.0,PhD,Self-Employed,34.09364530269513,Suburban,Basic,,709.0,4.0,,Yes,Rarely,Condo,1859.0,2021,22,December
63.0,Female,56970.0,Single,2.0,PhD,Unemployed,26.9458552951864,Rural,Comprehensive,,516.0,2.0,Average,Yes,Daily,Condo,150.0,2022,10,April
64.0,Female,85556.0,Divorced,3.0,PhD,Unemployed,32.79160772486811,Suburban,Basic,,605.0,4.0,Average,No,Daily,Apartment,393.0,2020,16,December
38.0,Female,15131.0,Divorced,3.0,Bachelor's,Unemployed,35.16693890382061,Rural,Basic,3.0,713.0,2.0,Poor,Yes,Rarely,House,220.0,2024,23,June
23.0,Female,,Single,3.0,PhD,Employed,8.788852329360243,Urban,Comprehensive,,,4.0,Poor,Yes,Weekly,Apartment,101.0,2023,21,May
63.0,Male,39091.0,Married,3.0,PhD,Self-Employed,9.143536367216596,Suburban,Comprehensive,3.0,845.0,5.0,Poor,No,Monthly,Condo,636.0,2020,7,January
60.0,Male,7857.0,Married,2.0,PhD,Unemployed,33.18836468919401,Suburban,Comprehensive,,433.0,4.0,Average,Yes,Daily,Apartment,2131.0,2024,17,February
26.0,Male,45186.0,,,Bachelor's,Employed,18.23208598219449,Suburban,Basic,1.0,528.0,8.0,Average,No,Monthly,Condo,990.0,2024,15,June
63.0,Female,114937.0,Single,3.0,Bachelor's,Unemployed,26.29249926814616,Suburban,Basic,0.0,754.0,5.0,Poor,Yes,Rarely,House,94.0,2024,7,July
60.0,Male,7077.0,Married,2.0,Master's,Employed,,Suburban,Basic,1.0,590.0,2.0,Good,No,Monthly,House,1205.0,2023,6,February
,Male,73380.0,Married,2.0,Master's,,33.784544490125406,Urban,Premium,2.0,534.0,3.0,,No,Rarely,Condo,2177.0,2021,12,November
22.0,Female,70684.0,Single,0.0,High School,,17.128210522823835,Urban,Premium,3.0,436.0,7.0,Good,No,Weekly,Apartment,654.0,2021,11,July
48.0,Female,18300.0,Married,,Master's,Employed,28.81823329611865,Rural,Comprehensive,,638.0,9.0,Poor,Yes,Weekly,House,639.0,2020,5,June
41.0,Female,51928.0,Single,1.0,Master's,Self-Employed,18.405796842287625,Urban,Basic,3.0,405.0,6.0,Poor,No,Rarely,Condo,717.0,2024,13,June
50.0,Male,20654.0,Married,2.0,Master's,Unemployed,32.3799308565414,Suburban,Comprehensive,,738.0,5.0,Good,Yes,Monthly,Apartment,1103.0,2023,23,April
59.0,Female,15103.0,Married,,Master's,Unemployed,12.698979198907187,Rural,Comprehensive,2.0,,1.0,Average,Yes,Rarely,Apartment,1676.0,2022,22,October
54.0,Female,4879.0,Divorced,0.0,Master's,,,Rural,Comprehensive,3.0,585.0,5.0,Average,No,Daily,Condo,669.0,2022,14,August
59.0,Male,8878.0,Divorced,4.0,Bachelor's,,12.580053501088909,Urban,Comprehensive,,,5.0,Poor,No,Rarely,House,838.0,2020,17,February
44.0,Female,40684.0,Single,2.0,High School,Self-Employed,30.527124094792786,Rural,Premium,,774.0,5.0,Average,Yes,Daily,Apartment,2615.0,2023,12,December
,Female,13512.0,Divorced,3.0,Master's,,32.96496141978158,Urban,Premium,1.0,,5.0,Good,Yes,Rarely,Apartment,248.0,2020,11,July
26.0,Male,20389.0,Single,1.0,High School,Self-Employed,24.813269830040465,Suburban,Premium,,737.0,4.0,Good,No,Daily,Condo,1001.0,2020,21,August
40.0,Male,11907.0,Married,,Bachelor's,Self-Employed,30.2925165792633,Rural,Comprehensive,,,9.0,Good,Yes,Rarely,Condo,789.0,2022,7,May
18.0,Female,1698.0,Divorced,4.0,Master's,Unemployed,17.906273972252837,Urban,Basic,1.0,586.0,9.0,Average,Yes,Monthly,Apartment,1833.0,2022,24,November
38.0,Female,40298.0,Divorced,4.0,Master's,Self-Employed,27.23957732625857,Urban,Basic,1.0,477.0,1.0,Average,No,Rarely,House,517.0,2019,17,October
59.0,Male,20716.0,Single,2.0,PhD,Self-Employed,21.59690303300973,Suburban,Basic,,,4.0,,Yes,Daily,House,28.0,2021,8,August
21.0,Female,45410.0,Divorced,2.0,High School,,9.8476469440144,Suburban,Premium,2.0,719.0,6.0,Average,No,Daily,Condo,909.0,2021,4,September
24.0,Female,34825.0,Married,2.0,PhD,,29.010911580902103,Suburban,Basic,,648.0,6.0,Poor,Yes,Monthly,Condo,348.0,2023,4,December
44.0,Male,65827.0,Divorced,4.0,PhD,Employed,51.71780890894368,Rural,Comprehensive,1.0,762.0,8.0,Average,No,Weekly,Condo,1172.0,2019,18,September
37.0,Male,96512.0,Divorced,3.0,Bachelor's,Self-Employed,40.08302258217869,Rural,Comprehensive,,314.0,8.0,Average,Yes,Daily,Apartment,1118.0,2020,3,December
42.0,Male,28503.0,Married,,PhD,,,Suburban,Premium,0.0,753.0,6.0,Poor,Yes,Weekly,Condo,889.0,2023,24,September
36.0,Female,30652.0,Married,2.0,High School,Self-Employed,37.76900163940921,Suburban,Comprehensive,,465.0,8.0,Poor,No,Weekly,Condo,1223.0,2023,5,May
35.0,Male,53982.0,Married,1.0,PhD,,,Urban,Basic,2.0,489.0,2.0,Poor,No,Rarely,House,686.0,2021,14,April
22.0,Female,35430.0,Single,2.0,High School,,,Urban,Basic,1.0,819.0,6.0,Average,Yes,Monthly,House,882.0,2024,16,February
53.0,Female,16274.0,Married,2.0,High School,Unemployed,19.734341685257508,Rural,Basic,,562.0,2.0,,Yes,Rarely,Apartment,112.0,2023,7,April
46.0,Female,16087.0,Single,4.0,High School,Employed,24.121448232158343,Urban,Basic,3.0,749.0,5.0,Good,No,Monthly,Condo,508.0,2024,26,May
31.0,Male,83920.0,Divorced,0.0,Master's,Employed,22.55213068330576,Urban,Basic,,747.0,6.0,Average,No,Rarely,Apartment,107.0,2022,3,April
20.0,Male,43905.0,Divorced,1.0,High School,,30.81858882367327,Rural,Comprehensive,0.0,617.0,5.0,Average,Yes,Weekly,Condo,805.0,2022,22,August
38.0,Female,8009.0,Single,,PhD,Unemployed,35.93488864856976,Urban,Basic,2.0,469.0,9.0,Good,No,Rarely,Condo,808.0,2022,28,March
28.0,Female,5961.0,Married,2.0,PhD,Employed,21.42595905532249,Rural,Basic,0.0,531.0,3.0,Poor,Yes,Rarely,House,1231.0,2024,11,May
35.0,Female,18300.0,Single,4.0,Master's,,35.88861525197312,Rural,Premium,1.0,718.0,9.0,Average,No,Rarely,Condo,675.0,2021,14,September
56.0,Female,62384.0,Married,1.0,Master's,,24.361001905908424,Rural,Basic,1.0,,6.0,Good,Yes,Monthly,House,325.0,2020,13,December
43.0,Female,809.0,Divorced,4.0,Bachelor's,,48.59483009736474,Suburban,Basic,2.0,688.0,8.0,Average,No,Monthly,House,686.0,2024,15,June
19.0,Male,90794.0,Single,1.0,High School,Employed,46.71178126437383,Urban,Basic,,391.0,7.0,Poor,Yes,Daily,Condo,1419.0,2022,19,June
51.0,Male,449.0,Single,2.0,Master's,,,Suburban,Basic,0.0,578.0,4.0,Good,No,Daily,Apartment,1781.0,2022,23,April
26.0,Female,54557.0,Married,,PhD,Unemployed,21.96480384167864,Urban,Basic,0.0,503.0,5.0,Poor,No,Monthly,Apartment,87.0,2019,12,December
61.0,Female,5032.0,Single,4.0,Bachelor's,Employed,50.16592225771728,Urban,Premium,0.0,497.0,8.0,Good,No,Weekly,Apartment,1030.0,2022,29,March
50.0,Female,3623.0,Married,4.0,PhD,Unemployed,,Urban,Comprehensive,,,3.0,Good,Yes,Weekly,Apartment,4911.0,2022,10,February
21.0,Female,14981.0,Single,4.0,PhD,Unemployed,25.81707448366457,Suburban,Comprehensive,1.0,786.0,1.0,,Yes,Daily,Apartment,974.0,2021,1,June
42.0,Female,114851.0,Divorced,2.0,Bachelor's,Employed,12.983499327683642,Urban,Comprehensive,2.0,,7.0,Good,Yes,Weekly,Condo,409.0,2021,26,July
24.0,Female,33056.0,Single,4.0,High School,Unemployed,5.383214721664924,Rural,Comprehensive,0.0,,3.0,Poor,No,Monthly,House,422.0,2023,26,November
47.0,Male,12086.0,Divorced,4.0,High School,Employed,34.13014907443544,Rural,Basic,0.0,626.0,1.0,Average,No,Weekly,Condo,828.0,2020,5,August
39.0,Male,6617.0,Single,4.0,Master's,Self-Employed,17.982330632308102,Urban,Comprehensive,,496.0,2.0,,No,Daily,House,734.0,2021,25,September
48.0,Female,5095.0,Single,2.0,High School,,29.391357109387112,Rural,Comprehensive,,437.0,4.0,Poor,Yes,Weekly,Condo,1229.0,2020,3,December
39.0,Male,23293.0,Single,2.0,PhD,,23.054884439701485,Rural,Premium,2.0,598.0,6.0,Poor,No,Rarely,House,1002.0,2022,3,February
29.0,Male,3325.0,Divorced,1.0,Master's,Unemployed,27.20351624969153,Suburban,Comprehensive,2.0,820.0,5.0,Poor,Yes,Daily,Apartment,1542.0,2020,11,July
53.0,Female,14084.0,Married,0.0,Bachelor's,,50.891639508494606,Rural,Basic,0.0,,5.0,Poor,No,Weekly,House,790.0,2019,2,October
57.0,Male,,Single,3.0,High School,Employed,20.152869286539666,Rural,Comprehensive,,418.0,5.0,Average,Yes,Daily,House,1053.0,2020,16,May
46.0,Male,17140.0,Married,3.0,Master's,Unemployed,21.35982711138959,Urban,Premium,0.0,751.0,7.0,Poor,No,Monthly,Apartment,1551.0,2023,12,November
28.0,Female,15556.0,Single,4.0,PhD,Employed,25.823253975446885,Rural,Premium,,737.0,4.0,Average,No,Monthly,House,1270.0,2019,30,November
46.0,Male,38865.0,Single,2.0,Master's,Employed,17.594715834001832,Suburban,Comprehensive,,616.0,2.0,Good,Yes,Rarely,House,143.0,2022,20,June
32.0,Male,26113.0,Divorced,4.0,Bachelor's,,43.72296381504535,Suburban,Basic,0.0,748.0,4.0,Good,Yes,Monthly,Apartment,742.0,2020,2,May
50.0,Male,14963.0,Married,,PhD,Unemployed,24.316312184281976,Rural,Basic,1.0,738.0,2.0,Poor,Yes,Monthly,House,437.0,2021,30,January
46.0,Female,33506.0,Divorced,4.0,Bachelor's,Employed,9.378569561644452,Rural,Premium,,502.0,7.0,Average,Yes,Monthly,House,1709.0,2020,17,July
43.0,Female,27863.0,Divorced,4.0,PhD,Employed,20.836158363103024,Urban,Comprehensive,,526.0,8.0,Poor,Yes,Rarely,Apartment,434.0,2020,4,September
,Male,33304.0,Divorced,4.0,High School,Unemployed,23.924456264730484,Suburban,Premium,1.0,781.0,9.0,Poor,Yes,Daily,Condo,572.0,2024,16,January
39.0,Female,1389.0,Divorced,2.0,Bachelor's,Unemployed,40.338600149162026,Rural,Basic,0.0,784.0,8.0,Good,Yes,Weekly,Apartment,2345.0,2021,12,April
58.0,Male,58752.0,Single,4.0,Bachelor's,Employed,38.25778482585449,Rural,Basic,0.0,632.0,6.0,,No,Monthly,Apartment,2601.0,2024,22,February
26.0,Male,14091.0,Divorced,2.0,PhD,Employed,47.0535516048738,Rural,Premium,1.0,313.0,4.0,Average,No,Weekly,Condo,603.0,2023,6,September
50.0,Male,16959.0,Single,3.0,Master's,,25.81820393656608,Rural,Basic,,697.0,6.0,Poor,No,Monthly,Apartment,169.0,2023,22,July
34.0,Female,17982.0,Married,0.0,Bachelor's,Employed,,Suburban,Premium,3.0,481.0,8.0,Average,Yes,Rarely,Apartment,1639.0,2020,2,July
30.0,Female,16078.0,Divorced,2.0,Bachelor's,Unemployed,29.17124498148447,Suburban,Basic,,484.0,9.0,Good,No,Weekly,Condo,1509.0,2020,13,March
,Female,8900.0,Divorced,2.0,Master's,Employed,26.576579399500343,Rural,Premium,2.0,484.0,8.0,Good,No,Weekly,House,643.0,2024,17,June
33.0,Male,17001.0,Divorced,0.0,PhD,Unemployed,34.69890898398798,Rural,Basic,0.0,712.0,5.0,Poor,Yes,Daily,Condo,121.0,2022,6,December
26.0,Male,91077.0,Divorced,1.0,PhD,,44.9482504824814,Rural,Premium,0.0,837.0,2.0,Average,No,Weekly,House,207.0,2020,24,February
33.0,Male,22005.0,Divorced,1.0,Bachelor's,Employed,27.202629780401605,Suburban,Comprehensive,3.0,727.0,1.0,Poor,No,Rarely,House,3347.0,2022,9,April
23.0,Male,,Divorced,1.0,Bachelor's,Employed,21.93671686089584,Rural,Basic,0.0,763.0,3.0,Good,Yes,Weekly,Condo,216.0,2020,9,December
37.0,Male,131798.0,Married,,Bachelor's,Unemployed,52.813167321691,Rural,Basic,2.0,,5.0,,Yes,Daily,Condo,1535.0,2021,27,September
